return_id,user_id,return_date,returned_order_id,returned_food_id,returned_drink_id,return_quantity
2,63,2023-10-25 13:38:52,437,2,6,4
1,64,2024-01-05 00:44:18,354,14,9,6
2,64,2023-11-30 21:38:00,435,5,5,6
3,64,2024-06-12 06:26:45,210,13,9,10
1,65,2023-09-12 21:59:10,143,13,6,7
2,65,2023-10-06 05:01:46,430,5,7,7
1,66,2024-04-21 08:44:14,105,13,14,2
2,66,2024-06-21 00:19:30,63,3,5,7
3,66,2024-03-17 11:02:50,481,10,12,4
1,67,2024-05-29 13:12:46,90,11,6,5
2,67,2024-06-28 11:25:15,97,10,7,9
1,68,2023-10-05 08:42:56,438,8,11,4
1,69,2024-02-16 17:04:24,83,10,3,8
2,69,2024-03-07 13:47:43,447,5,9,2
1,72,2024-01-11 01:40:13,13,3,6,10
2,72,2023-08-19 07:31:17,91,13,4,10
3,72,2024-06-26 12:34:48,375,9,7,2
1,73,2023-11-23 02:03:28,408,9,8,2
1,76,2024-02-28 09:07:40,429,1,3,8
2,76,2024-05-29 21:29:59,82,14,11,3
3,76,2023-07-25 22:40:02,214,13,12,7
1,77,2023-12-31 22:51:21,376,8,8,8
2,77,2024-03-16 00:37:05,494,2,14,6
1,78,2024-02-10 00:46:09,271,1,13,7
2,78,2023-09-17 17:10:05,340,11,12,2
1,79,2024-05-24 14:34:45,110,4,5,7
2,79,2023-10-05 06:48:59,475,5,10,2
1,80,2023-11-26 06:41:41,176,13,13,8
1,81,2023-10-01 00:53:00,80,6,10,1
2,81,2023-09-19 05:01:53,150,13,14,1
3,81,2023-10-24 05:43:27,199,9,9,8
1,82,2024-07-10 16:15:08,327,4,2,3
1,83,2024-04-24 09:41:36,411,9,9,5
1,84,2024-06-26 05:58:01,318,8,2,3
2,84,2024-06-13 06:12:13,42,2,13,10
3,84,2023-10-02 05:18:12,482,2,11,1
1,85,2024-01-09 18:01:38,153,3,14,2
2,85,2024-03-25 08:59:09,162,1,12,2
1,86,2024-06-18 12:01:47,490,3,9,9
2,86,2024-02-08 01:49:44,401,9,8,5
3,86,2024-01-24 13:17:28,269,8,2,5
1,88,2023-12-21 04:46:37,444,4,3,3
2,88,2024-03-16 14:33:28,67,13,5,1
3,88,2023-11-09 07:52:02,124,10,5,7
1,89,2024-05-16 08:45:50,405,11,10,5
1,90,2024-03-13 23:59:59,328,2,3,9
2,90,2024-06-10 11:16:34,452,4,10,6
3,90,2023-10-23 23:34:12,174,7,3,7
1,92,2024-01-30 10:58:00,171,11,6,9
2,92,2024-02-10 22:35:16,320,10,14,7
1,93,2024-02-29 07:09:04,88,6,5,9
2,93,2023-09-12 07:50:17,199,1,1,8
1,96,2023-11-07 06:10:50,3,13,6,5
1,97,2024-06-04 02:59:33,426,7,2,7
1,98,2024-04-14 02:00:43,465,9,12,3
1,99,2024-06-04 16:25:10,140,5,11,10
1,100,2024-01-24 04:14:47,339,10,8,1
2,100,2024-01-26 21:26:04,471,12,5,3
3,100,2023-07-21 10:49:34,362,4,12,9
1,101,2023-09-19 13:49:28,304,4,2,5
2,101,2023-09-19 08:51:02,496,5,7,3
3,101,2023-11-26 13:43:36,379,8,14,6
1,102,2024-04-21 01:19:11,49,10,10,8
1,103,2024-07-03 15:11:06,435,9,11,6
2,103,2024-03-17 14:27:49,194,14,9,3
3,103,2023-09-20 15:21:27,79,3,9,8
1,104,2024-06-03 02:58:04,114,11,5,5
2,104,2023-08-16 02:41:31,274,11,6,4
1,106,2023-09-10 23:41:59,194,2,9,1
2,106,2023-11-04 20:17:52,422,1,7,10
3,106,2024-03-08 04:27:22,209,3,7,1
1,107,2023-07-15 05:34:55,215,8,13,1
1,108,2023-11-15 02:24:24,358,3,10,7
2,108,2024-05-14 13:41:39,273,3,12,3
1,109,2023-09-13 08:24:42,35,6,3,3
2,109,2023-11-07 13:17:24,157,4,13,6
3,109,2024-02-11 15:28:42,460,8,13,10
1,110,2023-12-23 02:43:39,413,12,7,3
2,110,2024-06-07 11:25:52,75,10,2,2
3,110,2023-10-27 03:26:23,230,8,12,3
1,111,2023-08-27 04:58:24,186,1,3,6
1,113,2024-03-18 20:42:44,182,11,12,3
1,114,2023-12-02 02:10:15,368,1,11,6
2,114,2023-07-19 18:32:32,140,6,12,10
3,114,2023-10-21 17:56:25,98,8,10,10
1,115,2023-09-13 20:45:08,477,2,3,6
2,115,2023-11-27 08:43:03,176,8,14,9
3,115,2023-09-25 01:14:27,264,1,10,4
1,116,2024-04-06 20:31:27,193,8,8,4
2,116,2024-02-09 20:21:23,361,6,8,2
1,118,2024-06-06 17:05:10,117,3,12,9
2,118,2024-06-03 00:19:47,268,8,10,1
1,119,2024-06-09 17:38:54,195,6,12,10
2,119,2024-01-14 01:44:25,183,10,5,8
1,120,2024-07-04 19:06:22,80,3,13,8
1,122,2024-05-21 22:06:42,294,8,3,9
1,125,2023-09-22 14:38:10,244,1,10,6
2,125,2023-10-01 18:16:31,244,4,3,1
1,126,2023-12-04 19:36:46,253,13,7,2
2,126,2024-07-07 01:53:26,73,13,13,1
1,127,2023-09-03 13:16:56,299,9,8,1
2,127,2023-11-06 16:56:41,434,10,1,2
3,127,2023-07-14 10:25:09,145,2,2,3
1,128,2023-08-18 08:51:45,437,5,9,2
1,130,2023-11-16 11:40:29,378,13,6,10
2,130,2024-05-08 23:23:25,180,3,11,1
3,130,2024-06-27 23:16:41,394,13,14,6
1,131,2023-10-02 17:04:42,217,12,9,3
2,131,2023-07-31 00:03:19,98,1,10,3
3,131,2023-09-14 04:06:17,492,2,12,8
1,132,2023-11-19 06:34:48,469,3,9,2
2,132,2023-11-24 23:30:27,126,12,13,1
1,133,2024-06-06 16:57:26,216,11,14,7
2,133,2023-10-24 04:13:33,235,2,5,8
1,134,2024-03-11 22:25:21,24,2,13,6
2,134,2024-06-18 04:54:14,246,10,3,10
1,137,2024-06-01 07:40:21,91,12,2,5
2,137,2024-02-02 12:50:27,231,9,3,4
3,137,2023-08-01 10:36:21,353,11,3,4
1,138,2024-01-22 15:52:22,497,14,12,8
1,139,2023-07-21 22:35:43,3,9,11,10
2,139,2023-10-17 08:10:09,134,3,2,5
3,139,2023-08-10 06:45:57,143,5,14,8
1,140,2024-06-29 16:45:02,138,4,14,4
2,140,2024-01-10 17:09:41,202,13,8,5
3,140,2024-04-07 20:17:34,347,13,4,1
1,141,2023-07-22 19:05:21,33,11,1,4
2,141,2023-08-06 03:31:07,16,6,6,6
3,141,2023-11-17 23:09:54,286,11,5,6
1,144,2024-05-06 02:08:42,69,9,2,1
2,144,2023-11-13 01:26:08,156,7,8,3
3,144,2023-11-19 21:17:48,2,13,3,9
1,146,2023-11-17 06:23:04,355,9,6,10
2,146,2023-09-07 02:33:21,320,7,2,5
3,146,2024-06-17 16:05:26,164,5,10,2
1,147,2023-07-18 06:33:04,12,10,5,6
2,147,2023-09-23 05:21:33,196,11,4,6
3,147,2023-10-24 17:58:36,52,6,7,8
1,149,2024-06-25 13:59:58,41,4,10,2
2,149,2023-11-06 13:11:09,357,13,12,8
3,149,2024-01-03 02:38:00,230,1,7,9
1,150,2023-08-29 13:37:26,100,13,9,4
1,151,2023-08-28 00:10:04,469,12,14,2
2,151,2023-09-15 17:47:05,297,13,1,7
1,152,2023-07-27 22:21:27,252,4,9,6
2,152,2023-09-02 14:57:05,25,2,11,10
1,154,2024-04-11 15:10:26,111,8,3,3
2,154,2024-04-09 09:26:16,38,12,13,7
1,155,2024-04-25 09:51:41,83,8,13,9
2,155,2024-05-15 13:54:24,465,8,11,10
1,156,2023-12-07 09:00:26,294,6,2,8
2,156,2023-11-18 00:35:18,343,5,12,3
3,156,2024-02-20 17:32:16,77,10,2,1
1,157,2023-08-01 02:41:05,150,14,4,1
1,159,2023-09-12 05:08:42,177,9,1,3
2,159,2023-08-02 15:52:54,46,9,1,5
1,160,2024-02-09 12:18:03,94,5,4,9
1,162,2024-07-09 22:36:14,213,2,4,8
1,163,2023-09-06 15:04:05,6,3,14,4
1,168,2024-03-10 02:48:04,256,11,1,3
2,168,2023-09-30 13:19:10,233,1,14,4
3,168,2024-04-30 22:39:03,142,3,6,9
1,169,2024-03-20 16:31:50,41,7,3,6
2,169,2023-12-15 08:25:56,234,6,11,2
3,169,2023-10-06 17:59:33,87,1,14,2
1,170,2024-02-10 21:41:34,418,14,10,9
1,171,2024-05-14 20:20:24,374,7,2,3
2,171,2024-01-29 00:05:57,346,11,8,6
3,171,2023-08-30 07:22:10,392,6,4,7
1,172,2024-05-02 20:20:22,271,11,8,7
1,173,2023-07-18 18:51:51,112,9,4,8
2,173,2024-04-23 09:26:44,219,9,14,3
3,173,2023-12-17 21:10:49,420,9,1,4
1,174,2023-07-14 21:20:34,157,6,8,8
2,174,2024-04-28 07:59:18,290,5,8,3
1,175,2024-01-16 00:05:07,385,3,7,2
1,176,2023-07-27 14:57:50,290,12,1,10
2,176,2024-01-10 00:45:15,445,1,12,5
3,176,2024-06-02 14:21:56,316,11,9,6
1,177,2024-07-08 00:55:02,453,3,4,3
2,177,2024-07-02 21:31:09,257,3,1,7
3,177,2024-01-07 13:33:06,343,14,11,6
1,178,2024-01-16 20:50:48,458,9,13,1
2,178,2023-10-09 18:02:41,251,6,8,6
3,178,2024-02-14 11:18:26,116,7,13,1
1,180,2023-08-03 19:34:57,431,5,2,10
2,180,2024-03-02 21:56:17,107,14,11,9
3,180,2023-08-09 05:56:22,17,1,13,10
1,181,2024-06-29 22:34:12,208,3,3,8
2,181,2023-07-25 12:05:36,319,12,6,1
3,181,2024-02-06 17:46:46,499,4,10,7
1,182,2024-07-02 15:59:55,93,1,6,10
1,183,2023-10-04 01:35:41,446,9,12,5
2,183,2023-11-04 13:51:06,116,13,5,3
3,183,2024-04-24 10:53:13,140,13,2,6
1,184,2024-02-07 11:40:16,26,1,10,4
1,185,2023-10-25 19:14:27,431,12,8,10
2,185,2024-01-17 00:32:06,436,9,14,8
1,186,2024-04-18 06:05:35,34,8,6,3
2,186,2024-03-02 16:19:58,70,7,2,2
1,187,2024-03-18 05:49:44,19,13,3,10
1,188,2024-02-26 10:19:33,5,11,7,7
1,189,2023-09-21 23:05:09,93,14,1,7
2,189,2024-04-25 03:56:53,70,14,3,4
3,189,2023-09-30 21:58:47,137,2,9,5
1,190,2023-12-13 06:01:46,489,11,2,7
2,190,2024-03-19 07:34:11,359,4,2,6
3,190,2023-11-22 21:03:58,458,6,7,4
1,191,2024-02-28 17:30:13,455,14,9,1
2,191,2024-06-09 10:19:29,429,11,8,4
1,192,2023-07-11 23:51:30,498,5,3,2
1,193,2023-12-05 05:43:36,342,9,8,10
2,193,2023-11-17 04:41:09,2,6,5,5
3,193,2024-02-28 01:48:57,258,8,7,1
1,194,2023-10-31 12:30:25,61,13,4,4
2,194,2023-09-22 04:15:12,367,4,10,3
3,194,2023-08-10 23:56:28,297,11,14,3
1,195,2024-05-29 20:43:52,42,14,7,1
2,195,2024-03-20 19:35:23,282,5,4,10
1,196,2023-12-02 15:03:04,85,4,3,5
2,196,2023-07-24 20:02:58,231,10,6,10
3,196,2023-07-13 23:38:50,153,2,5,10
1,197,2023-12-20 01:11:29,170,11,12,10
2,197,2024-01-21 09:55:29,22,3,5,7
1,200,2024-02-09 16:08:27,109,10,10,8
2,200,2023-11-24 03:08:46,52,11,9,3
3,200,2023-10-02 00:02:47,214,14,13,10
1,201,2023-10-01 13:49:07,238,14,4,3
1,202,2023-12-26 01:10:53,426,6,13,2
2,202,2024-01-01 07:58:36,255,4,7,6
1,203,2024-04-29 21:05:14,105,3,9,6
2,203,2023-10-06 13:38:32,421,2,1,4
3,203,2023-08-05 06:39:21,71,11,13,10
1,204,2024-01-11 19:16:13,94,14,8,6
2,204,2023-07-16 17:53:57,70,3,8,3
1,205,2023-12-08 07:43:32,252,13,6,6
2,205,2024-05-28 16:53:44,15,13,6,1
1,206,2024-05-12 17:34:27,5,13,14,10
2,206,2024-06-14 11:15:22,423,14,14,2
3,206,2023-10-20 20:38:11,415,6,5,4
1,211,2024-03-22 21:30:50,146,2,12,5
2,211,2023-10-01 07:58:49,455,10,3,9
1,212,2024-04-15 05:32:19,119,4,8,7
2,212,2024-02-27 06:14:35,425,9,1,6
1,213,2023-11-23 16:49:47,200,14,8,2
1,214,2024-02-25 12:08:59,38,3,1,4
2,214,2023-08-02 17:26:43,438,1,8,10
3,214,2024-03-08 02:15:28,163,2,3,2
1,215,2024-04-02 16:36:43,112,7,1,1
1,216,2023-12-14 19:53:09,349,11,3,4
2,216,2024-01-13 06:13:33,343,10,8,3
3,216,2023-07-18 19:14:38,219,9,5,6
1,217,2024-05-22 19:42:55,387,5,12,1
1,218,2023-11-05 04:25:29,324,1,8,3
2,218,2024-04-17 09:11:21,482,1,5,4
1,219,2024-05-14 16:46:09,405,10,8,1
2,219,2024-04-20 14:14:22,164,6,4,3
3,219,2023-11-19 07:37:01,423,13,8,2
1,220,2024-06-01 13:36:19,307,2,11,10
2,220,2023-12-07 20:58:48,238,6,6,3
3,220,2024-05-07 09:26:00,316,6,12,9
1,222,2023-09-06 18:08:07,456,13,4,7
2,222,2024-02-23 12:16:41,317,8,6,2
1,223,2024-06-18 00:11:06,236,2,9,2
1,224,2024-05-10 13:36:27,201,3,13,9
2,224,2023-10-07 01:52:08,341,5,14,5
1,225,2024-05-21 19:05:50,84,1,10,10
2,225,2024-02-22 17:21:07,234,14,14,1
3,225,2023-12-29 13:22:24,419,10,4,1
1,226,2024-03-07 02:33:47,127,5,3,10
2,226,2024-02-23 03:39:10,483,7,11,9
1,227,2023-12-10 10:24:01,118,2,8,2
1,228,2023-12-29 00:12:28,444,2,9,4
2,228,2023-09-07 22:08:21,99,4,5,7
1,229,2024-04-18 02:41:58,41,12,7,7
2,229,2024-03-28 04:03:52,406,10,12,4
3,229,2024-06-15 09:24:59,159,2,2,5
1,231,2023-12-23 19:16:23,434,1,14,10
2,231,2023-11-16 15:10:47,228,13,6,9
1,232,2023-11-19 15:51:58,10,14,4,10
2,232,2024-04-16 00:03:43,3,11,1,10
1,233,2024-03-07 19:51:21,419,2,9,8
2,233,2023-10-26 15:06:08,257,2,7,1
1,234,2023-07-19 16:12:16,312,14,2,7
2,234,2024-06-06 07:37:47,327,11,14,9
3,234,2023-12-14 10:27:57,152,3,8,9
1,235,2024-01-11 13:31:30,226,14,6,7
2,235,2023-07-31 08:59:26,330,12,10,9
1,236,2023-10-22 05:49:54,421,1,6,8
2,236,2024-04-27 11:29:18,66,5,4,9
3,236,2023-10-19 00:31:15,318,11,1,3
1,237,2024-04-30 20:34:06,8,11,10,10
2,237,2023-11-11 13:28:39,386,3,9,7
3,237,2024-06-18 14:10:09,293,7,12,1
1,238,2023-10-20 06:39:18,116,9,7,5
2,238,2024-01-12 21:00:41,2,7,7,1
1,239,2023-09-28 04:36:43,57,7,3,4
2,239,2024-05-18 07:55:24,200,10,8,3
3,239,2024-06-17 09:39:44,47,6,9,7
1,240,2024-02-24 22:41:32,26,13,10,5
2,240,2023-08-19 07:38:45,240,2,11,1
1,241,2023-08-16 12:11:16,55,12,14,4
2,241,2023-11-28 01:04:21,295,8,12,6
1,242,2023-11-14 01:20:13,122,11,3,8
1,245,2023-10-25 01:51:49,136,12,14,5
2,245,2024-01-07 16:42:03,144,13,3,3
1,246,2024-05-22 11:07:14,143,1,3,6
2,246,2024-04-09 10:43:09,293,10,10,7
1,247,2023-09-24 20:17:29,22,9,9,4
2,247,2023-10-08 06:51:54,18,6,10,3
1,248,2024-05-19 11:29:30,249,9,2,7
2,248,2023-07-23 22:50:38,130,10,6,7
3,248,2023-10-31 15:55:12,290,9,6,6
1,249,2024-06-24 19:08:19,117,8,13,10
1,250,2023-12-05 01:01:59,274,3,14,3
1,251,2024-05-04 22:46:56,175,8,2,6
2,251,2023-10-17 08:57:08,382,9,4,3
1,252,2024-06-09 07:50:14,25,2,5,8
2,252,2023-12-24 23:04:41,310,5,5,10
3,252,2024-03-06 10:20:32,104,12,10,6
1,253,2024-06-05 00:58:21,218,7,5,2
1,254,2023-12-28 12:16:00,428,2,5,1
2,254,2024-05-27 07:42:43,58,5,13,10
3,254,2024-01-05 05:38:47,4,2,8,6
1,255,2023-09-30 10:52:48,193,8,1,3
2,255,2024-03-30 15:56:31,35,9,8,4
1,256,2024-01-30 22:16:36,308,8,7,10
2,256,2024-02-05 01:31:01,254,12,13,7
3,256,2023-12-14 13:51:25,205,2,3,9
1,257,2024-02-02 05:09:57,440,5,14,9
2,257,2023-10-08 19:31:05,348,3,4,7
1,258,2023-10-10 05:55:23,121,1,8,9
2,258,2024-07-09 19:41:44,420,4,10,9
3,258,2023-09-27 02:14:42,483,4,14,5
1,259,2023-11-23 04:37:51,467,6,7,10
2,259,2024-06-04 23:10:54,118,12,4,1
1,260,2024-05-25 13:53:52,85,11,8,3
2,260,2024-06-05 10:29:07,338,3,5,10
3,260,2023-11-17 16:19:24,461,9,1,4
1,262,2023-09-26 20:49:39,79,6,5,5
2,262,2023-12-31 06:03:40,468,7,10,7
3,262,2023-12-29 22:14:05,481,5,2,9
1,263,2024-06-08 22:16:55,86,12,5,7
2,263,2024-04-10 09:02:49,362,13,7,2
1,264,2023-12-16 00:44:35,256,7,1,6
1,265,2024-06-30 02:35:29,469,5,1,6
2,265,2024-04-16 16:02:10,342,1,2,5
1,266,2024-06-24 08:58:29,133,10,12,6
2,266,2024-07-10 13:56:40,213,7,11,6
1,269,2023-07-30 10:02:30,230,5,4,6
1,272,2024-03-22 17:59:16,174,9,8,4
2,272,2024-06-06 06:41:42,75,12,1,6
3,272,2024-03-02 08:31:44,43,5,8,5
1,273,2023-11-06 09:02:09,367,3,11,1
2,273,2024-05-08 10:06:31,63,3,1,1
1,274,2024-03-16 08:51:09,446,10,8,8
2,274,2023-09-09 20:09:57,274,5,1,6
1,275,2023-11-29 10:29:46,7,9,1,2
2,275,2024-01-09 10:17:48,66,6,3,6
1,276,2023-07-29 19:05:38,455,9,13,5
1,279,2024-01-12 01:43:09,323,6,4,8
2,279,2023-08-09 09:43:23,118,4,7,1
1,280,2023-08-24 23:51:37,81,4,10,1
2,280,2024-05-30 01:10:53,35,7,2,7
3,280,2024-04-02 00:09:34,59,6,11,2
1,284,2024-02-01 12:00:06,299,3,5,3
2,284,2023-09-14 03:00:23,211,3,7,9
1,286,2024-06-12 10:31:19,24,1,13,5
2,286,2024-06-26 07:50:46,303,6,10,8
3,286,2023-08-12 05:14:40,476,7,14,1
1,287,2023-11-14 18:17:00,290,11,1,5
2,287,2023-11-21 11:28:33,184,4,6,1
3,287,2023-09-11 03:49:20,246,14,10,2
1,288,2023-10-23 02:24:41,499,13,8,2
2,288,2024-05-25 01:14:00,400,1,1,9
1,289,2024-01-12 17:13:02,240,11,3,5
2,289,2024-04-20 22:56:33,444,11,12,3
1,293,2024-02-21 14:15:13,54,2,4,8
1,294,2024-02-12 11:13:23,364,4,14,1
2,294,2023-09-30 05:28:39,250,11,6,5
1,295,2024-04-03 05:29:15,17,6,5,9
1,296,2023-09-26 09:19:04,193,11,9,8
1,297,2024-04-12 14:19:16,14,6,7,9
2,297,2023-08-02 04:06:23,415,12,12,5
3,297,2024-06-02 21:09:20,14,8,6,9
1,298,2023-12-13 05:59:57,365,9,2,10
1,299,2023-09-23 14:25:05,44,8,10,3
1,300,2023-11-19 17:08:54,26,6,9,7
1,303,2023-07-20 08:03:41,362,1,2,1
2,303,2023-08-09 15:30:21,344,10,4,2
3,303,2024-06-18 19:20:40,409,14,14,6
1,304,2024-01-20 22:41:21,144,7,13,5
2,304,2024-06-06 05:05:36,341,8,8,9
1,305,2023-08-21 07:16:39,303,7,7,9
2,305,2023-08-11 03:23:49,262,6,5,10
3,305,2024-03-16 15:09:08,269,2,6,3
1,306,2024-05-05 18:42:01,259,9,11,7
2,306,2023-07-29 21:33:54,275,2,4,10
3,306,2024-04-11 03:18:41,174,13,12,7
1,307,2023-09-11 16:58:28,231,9,4,6
1,308,2024-05-21 21:28:40,154,14,9,6
2,308,2023-08-07 14:35:16,224,12,7,1
3,308,2024-05-11 22:23:52,22,12,13,8
1,309,2023-11-28 06:40:45,440,12,6,2
2,309,2024-01-26 02:00:44,411,5,9,5
1,310,2024-03-08 10:00:44,462,14,2,10
2,310,2023-09-17 19:47:27,152,5,5,10
3,310,2024-04-13 13:20:55,447,9,12,5
1,311,2023-09-29 18:21:08,420,5,13,1
1,312,2023-08-27 08:03:24,417,4,11,9
2,312,2024-03-12 15:22:27,188,14,12,8
3,312,2023-10-05 21:24:20,274,13,9,7
1,313,2024-02-17 06:53:57,53,3,5,9
2,313,2024-06-24 08:59:54,108,7,3,6
1,314,2024-01-21 07:50:58,37,1,14,3
1,315,2023-10-24 18:59:57,103,7,10,5
2,315,2023-07-15 01:26:24,147,1,2,8
1,316,2024-05-06 17:46:17,156,1,4,10
1,317,2024-01-31 06:13:58,85,10,2,4
2,317,2024-07-09 05:17:51,126,14,9,1
1,318,2023-10-21 14:20:47,55,11,1,8
1,320,2024-04-06 06:06:16,319,4,6,7
1,321,2023-09-05 19:02:24,221,10,2,4
2,321,2024-01-18 21:26:55,405,5,2,9
1,322,2024-01-11 19:24:06,434,2,7,4
2,322,2024-03-31 05:01:20,103,4,3,8
3,322,2024-03-07 14:41:43,390,8,3,8
1,323,2023-10-21 16:15:39,142,6,13,4
2,323,2023-09-13 11:04:18,201,7,10,6
3,323,2024-05-16 06:36:20,316,6,4,4
1,324,2023-10-17 21:32:59,408,8,12,8
2,324,2024-06-01 12:31:17,141,9,2,4
3,324,2024-05-20 08:29:05,232,2,10,2
1,325,2023-11-12 00:59:42,290,9,6,6
2,325,2023-07-27 20:40:41,476,6,1,6
3,325,2023-10-01 06:43:57,316,12,8,9
1,327,2024-01-05 07:26:11,375,1,7,5
2,327,2024-04-26 02:43:58,20,11,6,2
1,328,2024-01-31 02:42:14,499,2,5,8
1,331,2023-09-19 10:05:18,45,8,1,5
1,332,2024-05-14 08:37:07,284,8,4,10
2,332,2023-09-16 07:06:38,439,11,8,2
1,334,2024-01-27 14:27:38,358,11,8,8
2,334,2024-03-05 06:39:32,197,11,5,1
1,336,2023-10-18 20:51:02,173,1,7,10
2,336,2024-05-16 11:19:38,14,4,9,1
1,338,2023-07-17 16:30:07,420,13,11,4
2,338,2023-10-13 17:44:41,483,1,2,3
3,338,2023-10-11 20:22:14,107,5,14,7
1,340,2024-04-18 17:34:44,394,10,14,8
2,340,2024-03-14 09:35:13,396,8,7,4
3,340,2024-04-24 18:48:34,306,14,9,3
1,341,2024-01-25 21:45:39,297,1,10,6
1,343,2023-09-25 16:23:31,481,7,8,5
2,343,2023-09-26 06:23:14,82,12,1,5
1,345,2023-08-17 07:28:31,65,14,6,1
2,345,2024-01-16 02:00:25,115,6,9,1
1,346,2024-03-15 02:43:37,49,12,2,5
2,346,2024-06-14 05:59:21,330,14,13,1
