return_id,user_id,return_date,returned_order_id,returned_food_id,returned_drink_id,return_quantity
2,118,2024-05-22 08:53:19,133,11,4,2
3,118,2024-03-29 00:45:48,193,14,5,9
1,119,2024-02-18 10:24:31,30,2,7,5
2,119,2024-06-20 07:36:00,33,13,2,2
1,120,2024-04-07 07:53:40,462,6,10,8
2,120,2024-05-17 01:01:33,478,5,1,6
3,120,2024-02-13 00:04:59,289,13,13,2
1,123,2023-11-17 01:26:42,389,6,11,4
2,123,2024-02-08 09:50:31,147,13,12,1
3,123,2023-07-19 23:51:47,352,5,5,4
1,124,2024-06-27 11:35:53,498,2,13,5
2,124,2023-07-15 23:01:52,409,8,8,9
3,124,2023-11-18 12:55:05,36,9,8,2
1,125,2023-09-04 07:52:49,176,12,2,4
1,126,2023-07-17 01:10:16,196,1,14,5
2,126,2023-11-08 03:41:29,150,3,12,6
1,127,2024-04-16 22:49:11,199,12,8,9
1,128,2024-05-30 12:10:43,388,6,8,10
2,128,2024-06-01 17:11:38,365,14,6,2
1,129,2024-04-26 01:45:57,29,14,14,9
2,129,2023-10-08 21:03:52,468,12,12,10
1,133,2024-04-17 19:55:36,69,10,3,7
2,133,2023-07-27 20:11:21,92,2,11,8
3,133,2024-03-29 21:49:51,486,10,5,3
1,135,2024-01-28 22:38:00,357,8,9,7
1,138,2024-03-21 22:04:09,233,7,3,10
1,139,2024-03-13 00:21:33,82,12,12,1
1,140,2023-07-28 01:16:17,424,5,2,6
2,140,2023-11-05 17:23:51,164,1,13,4
1,141,2024-05-15 17:45:21,373,10,10,7
2,141,2023-07-16 15:16:22,128,2,11,2
3,141,2024-03-18 17:09:22,338,12,4,10
1,142,2024-04-17 08:28:06,17,3,12,6
2,142,2023-07-30 12:20:09,116,13,5,9
3,142,2024-05-04 11:11:48,306,3,4,9
1,144,2024-04-09 13:27:10,284,9,14,7
2,144,2023-10-22 02:58:40,344,1,9,1
3,144,2024-06-01 18:08:33,61,8,9,8
1,145,2023-07-29 08:35:08,379,1,11,4
2,145,2024-06-22 14:32:57,289,5,9,3
1,146,2024-03-14 07:23:56,4,3,1,2
1,147,2024-01-03 19:35:15,262,3,11,8
2,147,2023-12-15 17:47:13,114,10,4,6
1,148,2023-09-05 19:39:02,18,6,8,9
2,148,2024-06-16 17:46:04,241,9,1,3
1,149,2024-07-01 18:57:34,142,13,9,5
2,149,2024-04-14 23:11:35,253,7,13,5
1,150,2023-10-05 22:03:13,214,9,4,6
1,151,2024-02-05 21:12:55,88,6,6,6
1,152,2024-04-22 14:02:35,175,5,1,10
2,152,2023-08-18 21:44:54,439,8,1,6
1,153,2023-10-18 03:22:45,61,4,4,3
2,153,2024-06-03 17:58:29,330,10,14,3
3,153,2023-12-01 20:22:08,382,13,13,1
1,156,2023-09-09 07:21:02,258,5,14,10
2,156,2024-06-29 07:04:55,299,11,10,10
1,158,2024-04-13 18:23:43,131,11,10,5
2,158,2024-06-22 05:46:54,156,3,11,3
3,158,2024-05-27 08:59:20,42,8,3,9
1,159,2023-12-28 21:52:00,39,6,8,7
1,160,2023-12-01 05:40:32,332,5,13,7
2,160,2024-02-25 01:19:22,484,7,12,10
3,160,2023-12-06 17:04:24,47,4,2,1
1,161,2024-04-09 18:12:12,445,9,11,3
1,162,2023-08-11 19:59:39,106,13,7,1
2,162,2023-09-19 21:09:41,288,4,5,7
1,165,2024-03-15 10:40:02,484,13,5,4
2,165,2024-07-01 05:59:30,390,3,9,1
3,165,2023-12-28 15:46:03,13,8,1,7
1,166,2023-07-22 20:49:25,472,3,2,8
2,166,2024-06-16 05:03:48,449,11,8,1
1,167,2024-06-15 17:21:51,163,2,12,5
2,167,2023-11-06 03:48:14,250,9,1,7
3,167,2024-01-12 15:35:16,490,6,12,6
1,168,2024-01-29 10:28:16,208,13,11,7
2,168,2023-10-13 00:50:57,312,5,14,3
3,168,2024-03-26 06:39:56,204,13,5,6
1,169,2024-03-20 15:12:49,242,4,6,7
1,170,2023-11-29 13:23:07,189,8,4,3
1,171,2024-05-24 10:03:07,385,3,8,6
1,172,2024-04-21 16:38:05,303,8,8,8
1,174,2023-07-19 03:26:25,143,11,11,6
2,174,2024-06-22 19:32:38,354,11,5,10
3,174,2023-11-30 10:26:34,188,4,9,10
1,175,2024-02-14 22:40:27,94,1,8,7
2,175,2024-05-01 03:49:23,458,12,14,1
3,175,2023-07-15 11:54:07,52,3,13,3
1,177,2023-12-19 12:30:41,279,1,5,3
2,177,2023-10-24 05:13:13,153,4,7,5
1,178,2024-05-12 16:47:53,475,12,12,1
1,179,2023-12-26 23:40:12,378,6,8,8
1,180,2023-10-25 00:14:41,112,5,1,7
1,181,2024-04-14 05:12:55,161,1,3,7
1,182,2023-12-27 20:34:54,42,6,12,9
1,183,2024-07-06 19:13:26,190,3,5,7
1,184,2024-05-04 07:36:45,49,10,1,9
1,185,2024-01-28 06:55:55,31,10,10,5
2,185,2023-09-14 17:00:02,340,11,2,7
1,186,2023-10-03 14:45:07,452,3,5,7
2,186,2024-04-28 20:40:02,392,10,3,7
1,187,2024-02-05 08:18:43,452,2,3,5
1,188,2023-08-16 14:51:35,92,9,11,1
2,188,2023-10-11 02:46:17,13,2,5,9
1,189,2024-01-31 20:36:29,48,1,12,3
2,189,2024-04-07 19:41:25,445,14,13,8
3,189,2024-02-27 08:04:37,452,14,14,7
1,190,2024-04-09 05:53:31,289,3,2,5
1,192,2023-12-01 12:39:12,481,7,7,9
1,193,2023-07-22 22:42:06,126,7,7,2
2,193,2024-04-16 15:00:17,235,2,5,10
3,193,2023-09-21 08:06:36,222,12,5,4
1,195,2024-03-12 05:58:11,466,5,12,3
1,196,2023-12-27 11:32:56,303,10,10,6
2,196,2024-07-07 15:38:14,196,4,9,8
3,196,2023-11-13 09:01:52,270,9,6,1
1,197,2024-01-31 22:46:09,259,14,12,10
1,198,2024-02-20 18:21:49,388,14,7,8
2,198,2023-11-19 03:36:44,249,13,14,10
1,199,2023-11-04 00:07:08,433,8,1,4
2,199,2024-01-10 12:57:49,335,5,7,10
1,200,2024-02-24 06:31:25,338,11,13,5
2,200,2024-05-23 17:24:44,197,6,1,7
1,202,2023-11-18 17:08:52,146,12,5,6
2,202,2024-03-14 23:20:48,266,3,8,6
3,202,2023-08-04 03:26:04,166,4,6,9
1,204,2024-05-22 17:33:38,309,2,6,10
2,204,2023-10-09 07:53:28,10,12,6,9
1,205,2024-03-19 21:35:53,496,9,9,9
2,205,2024-02-20 11:38:32,82,6,8,8
3,205,2024-03-29 20:40:59,207,9,8,1
1,206,2023-09-12 19:07:03,481,14,3,5
1,207,2023-09-04 12:28:00,49,4,8,6
2,207,2023-10-04 09:30:55,163,3,10,8
3,207,2024-06-14 04:51:55,362,9,2,5
1,209,2023-12-16 21:02:08,133,10,9,9
1,210,2024-03-30 20:54:07,474,4,14,2
2,210,2023-09-12 20:30:30,253,6,8,8
1,212,2023-09-14 22:18:01,301,7,7,1
2,212,2024-05-18 03:00:22,398,9,13,8
1,213,2023-10-10 23:39:34,86,9,2,7
1,214,2024-03-12 08:34:08,305,4,3,5
2,214,2024-01-20 15:26:10,443,14,5,2
3,214,2023-10-17 07:47:01,491,1,6,1
1,215,2024-05-31 04:16:52,173,9,12,5
2,215,2024-02-08 14:27:26,135,12,14,4
1,216,2024-07-05 12:49:09,7,1,6,2
1,217,2023-12-24 17:48:00,375,5,7,2
2,217,2023-12-27 23:03:33,242,14,4,10
3,217,2024-06-10 15:02:36,17,5,1,10
1,218,2024-03-20 03:31:34,39,6,12,2
2,218,2023-12-03 05:16:53,126,9,12,3
3,218,2023-08-25 02:22:53,317,4,5,4
1,219,2024-05-30 13:13:11,149,4,2,10
2,219,2024-04-18 17:09:15,454,5,2,10
3,219,2023-07-15 11:21:36,79,8,11,9
1,221,2024-07-05 13:20:17,223,9,5,7
2,221,2024-03-31 11:11:59,453,5,6,10
1,222,2023-10-27 10:13:59,350,6,2,6
2,222,2023-12-23 08:45:33,306,12,8,9
1,223,2023-10-29 12:46:19,177,6,1,1
2,223,2024-03-02 15:12:52,319,13,1,1
1,224,2023-10-25 22:58:13,242,3,3,5
1,226,2024-05-24 03:06:48,182,4,7,9
2,226,2023-07-14 19:41:20,218,3,9,2
3,226,2024-06-06 14:27:16,275,12,14,5
1,227,2023-07-25 05:37:09,162,4,7,9
2,227,2023-12-08 14:23:23,344,3,4,6
1,228,2023-12-31 21:31:07,449,1,3,1
2,228,2024-05-26 16:30:32,118,11,11,10
3,228,2024-03-29 21:40:09,390,13,13,8
1,230,2024-01-23 20:27:48,341,2,2,9
2,230,2023-07-23 09:06:03,429,11,14,10
3,230,2023-12-01 05:45:18,391,3,1,10
1,231,2023-07-29 14:43:31,15,5,7,3
2,231,2023-12-22 15:32:13,322,10,11,7
1,232,2024-06-29 23:57:29,306,14,2,5
1,233,2023-08-20 11:11:52,460,6,6,2
2,233,2024-06-20 06:11:17,407,7,9,8
3,233,2024-02-13 06:01:45,440,12,9,4
1,234,2023-10-16 11:50:44,66,2,13,8
2,234,2024-04-26 10:58:10,46,10,13,2
1,235,2023-09-17 17:24:42,132,13,9,1
1,236,2023-12-16 21:03:25,89,9,3,10
1,237,2023-08-14 23:54:34,400,3,9,1
2,237,2024-05-04 15:51:20,28,4,5,1
1,238,2024-01-04 08:19:06,181,10,1,1
2,238,2024-02-14 04:16:22,89,11,7,6
3,238,2024-03-31 03:00:28,168,10,11,3
1,239,2023-12-15 20:01:33,27,11,8,10
2,239,2023-12-25 03:01:01,105,4,6,6
1,240,2024-05-04 20:07:24,315,5,13,1
2,240,2024-01-21 03:51:16,291,7,13,7
1,241,2023-12-12 00:36:37,269,7,10,2
1,242,2024-06-29 20:55:03,75,7,5,3
2,242,2024-01-20 10:17:51,108,8,8,5
3,242,2024-03-24 06:27:49,241,1,14,1
1,243,2023-09-09 07:41:25,163,3,3,7
2,243,2024-01-29 03:14:53,351,11,1,6
1,244,2024-04-18 12:12:23,114,3,7,9
2,244,2024-03-27 14:57:53,492,8,11,8
1,245,2023-10-06 00:43:02,483,8,3,1
2,245,2024-02-23 08:04:55,101,2,3,2
1,246,2023-07-26 07:32:57,22,12,11,9
2,246,2024-03-09 12:10:18,123,9,13,7
1,247,2023-08-10 10:05:55,109,5,5,9
2,247,2024-02-10 05:13:21,165,1,10,9
3,247,2023-10-12 07:13:44,354,11,7,4
1,248,2024-06-05 21:30:30,390,5,10,9
2,248,2024-03-13 16:15:43,85,8,2,2
3,248,2024-01-21 03:50:24,156,14,10,10
1,250,2024-03-07 20:59:14,489,5,2,3
1,252,2023-12-12 07:02:25,31,10,14,8
2,252,2023-07-18 18:20:31,50,7,2,6
3,252,2023-10-10 13:51:04,169,9,5,6
1,253,2024-02-26 09:39:35,431,9,12,9
2,253,2023-12-08 06:05:01,438,14,6,6
3,253,2023-11-06 14:33:08,73,4,7,7
1,254,2024-04-30 08:53:02,473,2,10,10
1,256,2024-06-27 22:35:48,158,6,8,8
2,256,2024-06-23 17:15:54,139,8,7,2
1,257,2024-04-05 01:50:17,78,4,14,4
1,259,2023-08-04 13:29:07,234,2,4,9
2,259,2023-11-28 17:17:40,78,7,4,5
3,259,2023-10-09 12:49:00,270,4,1,7
1,260,2024-06-26 08:32:28,98,6,9,10
1,263,2024-02-15 00:54:24,426,12,5,2
1,264,2023-11-30 14:10:55,94,11,6,10
2,264,2023-07-13 18:51:07,349,14,4,9
1,265,2024-06-24 20:49:11,461,1,12,8
1,267,2023-12-03 22:46:02,125,12,5,2
2,267,2024-05-13 04:14:00,111,6,12,8
1,268,2024-02-18 11:56:57,325,5,11,1
2,268,2023-07-15 15:40:49,459,12,14,2
1,269,2024-01-14 16:07:44,262,13,1,4
2,269,2024-02-20 19:24:52,218,7,2,1
1,270,2023-10-10 16:48:09,204,5,7,4
2,270,2024-02-28 00:07:46,452,14,9,10
3,270,2024-02-22 22:06:11,100,5,5,1
1,274,2024-02-28 21:21:41,120,5,10,5
1,275,2024-04-03 18:01:52,422,7,6,1
2,275,2023-12-12 05:17:34,25,5,13,1
3,275,2024-04-20 04:51:55,284,2,11,3
1,276,2023-09-29 05:19:33,353,2,12,4
2,276,2023-09-04 04:24:13,224,9,6,7
1,277,2023-11-09 02:18:18,72,2,9,3
2,277,2024-07-01 12:21:09,131,10,11,4
3,277,2024-03-03 01:04:50,465,12,3,3
1,278,2023-07-25 11:20:32,480,7,8,10
2,278,2024-03-20 01:19:50,259,8,3,7
1,279,2024-05-22 18:24:52,78,1,4,3
2,279,2024-03-23 20:30:51,128,13,12,2
1,280,2024-04-14 04:13:52,500,3,4,6
2,280,2024-05-05 03:46:46,283,2,13,10
1,282,2023-09-21 21:07:05,234,8,7,3
2,282,2023-08-19 19:58:02,106,1,9,3
3,282,2023-11-17 13:24:52,283,9,14,5
1,283,2024-06-12 06:23:01,391,6,6,9
2,283,2023-10-03 04:29:51,326,12,1,3
1,284,2024-02-01 01:45:19,312,13,1,7
2,284,2023-12-27 04:07:10,372,12,3,10
1,285,2024-05-07 08:19:20,490,7,10,4
1,286,2024-02-20 20:53:17,493,12,7,4
1,287,2024-05-20 17:49:56,351,3,5,9
2,287,2024-02-13 13:14:54,25,9,4,7
1,288,2023-08-18 21:34:34,360,13,14,10
1,289,2023-10-01 19:44:30,9,10,2,5
2,289,2024-06-30 16:51:50,222,8,7,9
3,289,2024-06-17 21:23:19,480,4,14,3
1,290,2024-05-06 22:01:36,140,11,11,5
2,290,2024-05-28 08:38:09,455,1,4,5
1,292,2023-08-10 15:17:11,66,4,7,3
2,292,2023-11-08 00:47:29,185,4,14,8
3,292,2024-04-21 15:29:18,481,11,11,9
1,293,2024-07-10 04:09:24,475,11,10,10
1,294,2024-05-26 08:35:37,428,13,14,6
2,294,2023-11-19 08:33:14,98,8,5,6
3,294,2023-07-18 03:40:55,466,14,7,8
1,295,2024-01-21 14:21:00,397,11,11,1
2,295,2024-01-06 15:15:28,444,5,7,2
1,297,2024-02-16 03:16:36,66,7,7,6
1,298,2023-11-24 19:01:29,200,3,3,10
2,298,2024-03-19 10:37:53,4,4,4,5
1,300,2024-04-22 21:02:13,306,13,14,5
1,301,2024-01-28 09:47:44,83,6,7,3
2,301,2024-01-30 18:55:16,103,4,12,10
1,302,2024-03-09 17:21:00,36,8,2,2
1,303,2023-10-29 04:44:02,106,8,5,5
1,304,2023-08-11 09:37:35,154,7,14,4
2,304,2024-04-01 08:21:43,72,8,6,4
1,305,2024-06-27 08:36:37,282,13,14,1
2,305,2023-09-07 15:25:47,61,3,5,10
1,306,2024-05-17 12:00:26,99,13,7,7
2,306,2023-10-21 10:18:59,297,3,9,6
3,306,2024-05-07 20:55:51,44,12,10,7
1,307,2024-02-24 13:27:25,367,6,10,9
2,307,2024-03-04 01:09:50,393,10,11,2
1,308,2024-03-31 06:56:47,8,9,1,4
2,308,2024-04-23 22:08:01,422,12,8,10
1,310,2023-09-16 13:13:07,87,13,4,10
2,310,2023-11-24 14:53:21,491,13,1,5
1,311,2024-01-21 17:36:59,207,7,10,6
1,312,2023-12-22 23:30:21,255,8,9,3
1,315,2023-11-30 07:15:46,461,10,10,4
2,315,2024-06-15 04:29:21,11,14,14,3
1,316,2023-10-07 06:49:11,397,4,7,1
2,316,2024-02-10 22:38:59,435,6,14,10
3,316,2024-01-30 23:09:40,251,8,4,3
1,317,2023-10-17 16:19:43,352,12,11,7
1,318,2023-09-20 17:37:18,48,3,2,1
2,318,2023-10-09 09:31:42,210,11,11,5
3,318,2024-04-15 13:53:41,120,12,2,4
1,319,2023-12-22 06:46:50,230,9,4,6
2,319,2023-07-25 22:29:11,51,7,6,6
1,320,2024-07-08 13:26:47,290,12,1,7
2,320,2023-12-08 16:13:56,203,13,3,7
3,320,2024-06-08 03:53:05,324,8,5,4
1,321,2024-06-12 18:22:14,308,8,1,5
2,321,2023-10-08 03:52:47,326,3,9,4
1,322,2024-04-09 09:29:53,419,5,2,9
2,322,2023-12-24 18:26:09,120,7,6,7
1,323,2023-08-09 04:40:50,313,3,10,8
2,323,2024-02-07 17:09:12,96,4,10,10
1,324,2024-01-07 05:18:54,198,9,11,4
2,324,2023-12-20 21:33:42,252,5,3,6
3,324,2023-12-24 03:51:03,29,6,14,9
1,325,2024-06-01 03:05:41,158,4,6,9
2,325,2024-06-24 08:43:40,77,7,3,9
1,326,2023-11-06 11:29:57,451,10,7,4
2,326,2024-05-23 11:44:17,242,9,10,3
3,326,2023-10-26 00:27:32,377,5,11,10
1,327,2023-11-27 11:33:35,79,4,5,10
2,327,2024-04-07 22:55:16,258,13,13,10
3,327,2024-03-24 15:17:15,185,11,10,6
1,328,2024-01-02 11:21:16,403,14,14,10
2,328,2023-11-23 06:33:08,211,3,4,10
3,328,2023-08-29 09:41:28,211,11,2,5
1,329,2024-01-04 21:48:27,247,10,9,7
2,329,2024-04-13 09:26:03,484,12,13,7
1,330,2023-11-20 01:19:08,478,6,12,2
2,330,2023-09-12 12:45:48,83,7,14,4
3,330,2024-06-26 07:28:28,452,10,13,6
1,331,2024-06-10 17:02:15,372,11,13,10
1,333,2023-09-21 05:59:28,392,2,4,2
1,334,2023-10-15 12:50:27,141,3,1,2
1,335,2024-07-09 22:04:43,305,11,4,10
1,336,2024-04-26 02:25:34,74,10,3,2
2,336,2023-08-29 04:28:08,103,5,3,4
3,336,2024-02-01 07:03:10,272,9,13,2
1,340,2023-08-29 13:32:23,79,5,12,7
1,341,2023-07-12 04:37:07,475,4,6,8
1,342,2023-08-28 02:12:37,134,7,10,10
2,342,2024-01-27 20:23:57,190,7,2,9
3,342,2023-10-21 20:13:31,281,10,12,5
1,343,2023-09-01 23:00:55,436,9,7,10
2,343,2024-07-04 10:50:50,186,9,8,1
3,343,2024-05-25 10:03:52,38,3,14,9
1,345,2024-01-18 04:52:00,213,12,2,3
2,345,2023-09-25 16:13:58,320,4,14,7
1,346,2024-04-23 02:36:26,97,13,3,2
2,346,2024-07-09 06:58:19,285,11,10,4
1,348,2023-11-20 12:36:40,76,8,14,6
2,348,2024-06-09 21:37:02,89,8,5,1
1,351,2023-11-16 04:32:21,129,12,11,7
2,351,2023-09-30 14:04:04,479,9,12,7
3,351,2023-10-03 15:09:04,292,9,3,3
1,352,2023-09-03 07:09:09,25,3,1,8
2,352,2023-09-04 20:53:24,176,6,8,10
3,352,2024-03-30 13:47:39,318,13,8,5
1,353,2023-12-21 03:21:05,330,10,5,6
2,353,2024-04-10 03:23:42,497,3,12,4
1,354,2024-03-26 05:21:01,172,11,1,5
1,355,2023-12-05 18:50:28,163,4,1,7
1,356,2023-09-03 16:17:48,202,3,9,2
2,356,2023-10-30 08:53:46,163,14,14,2
